0.0030178808609697683,0.001466323396599023,0.005934756549789366,0.009629840244719023,0.008778658033670617,0.002858619495083481,0.008470025439319517,0.0029393132384183396,-0.000587862241374193,0.013929936479157856,-8.33546091532078e-05,0.0031775029070493233,-0.003742960942530349,0.0006664597917840354,0.0035070022705316894,0.012051314751643005,0.002216693751037724,-0.0015568231605769256,0.005771758728134291,0.0016494597409217882,0.0134492701180422,0.004288302683166378,0.005983189489663587,0.008942997012945764,0.007555311424314759,0.005239293538648937,0.005831836088436404,-0.0025702001776473082,0.0015766903362228746,0.011546204624935719,-7.38646325100234e-05,-0.0023613918462062067,0.004578658766391186,0.0034441189895595414,0.004971918930139818,-0.006206482572371996,0.005503187237499763,-0.0015325045502851964,-0.0006567398016583681,0.013684987027515305,-0.0074562523613499465,0.007179812640507599,-0.00021526877638011754,0.0033025136688626944,0.0003597989051722372,-0.00043264954736565997,-0.0007902626984988004,0.002517468266343137,-0.002227875074893859,0.007503540496389238,-0.00021320336178609622,-0.0071888596517464265,0.007521590949707502,-0.016102524179321343,0.01116370993719018,-0.0024097846144099933,-0.00609628748624047,0.01063274348426102,0.020302051813175126,0.0030576984217272063,-0.001804871863213986,-0.00041754860077958256,-6.965495634458918e-05,0.010554950083162762,-0.0013877114663189971,-0.00437569464063392,-0.002717104820176175,-0.002998976534851483,-0.009206921169630622,0.0014114112560492664,-0.006078620568298998,0.0024708360777827565,-0.0014861947706625855,-0.008493908777697623,0.008601908817286397,-0.0011941848557412982,0.0009751299090310361,0.004298960385429762,-0.005483328412838606,-0.0009037217720737623,-0.0030583359929110543,0.01014816503520688,-0.0002033470980609131,0.010046223234990048,6.821024900682815e-05,0.014879296542859244,0.026355623063322398,0.0007796425766102288,-0.002411356225371808,0.009791201131290173,0.009009128769342567,-0.0019890133091147177,-0.003018538724170128,-0.022051287034684286,0.008360464904229037,-0.002088548740326601,-6.490150109517145e-05,-0.007126631105959014,-0.00325542322739647,0.0009102692033948756,-0.002535675679190774,0.00162818755550731,-0.007889759772140792,6.524894491999333e-05,0.012102501048119052,-0.0026600312614193378,0.003567398419856538,0.0022551692628396403,-0.0016760866625746829,-0.0408381483452116,-0.002198155303249738,-0.003880905801842971,-0.015991568206916273,0.006745173238086544,-0.01055765437192191,0.018483234293060757,-0.012745140841432523,0.0024022170545712207,-0.0009608743721445379,0.007892658809528275,-0.009215334128165775,-0.008866157840988986,0.00923123325843811,-0.007143232567245139,-0.002981197299034566,-0.009570812077942303,0.002779860697509129,-0.0020298067856114876,0.008917425953274716,0.0065705320193583105,0.005512334407955954,-0.0008915306907257836,0.015480953216906457,0.0072051224818046045,0.004960062600588344,0.00588083014291918,0.00358215006541851,-0.007686253558950362,0.0018650426387276653,0.009977910223720965,0.006173280359050182,0.0007170601379971053,-0.02096624706506134,-0.002605294839766792,-0.007835811513085211,0.006351329518238469,-0.013526528228509527,-0.009468407237494425,0.0020482120618479094,0.011080621347117958,0.009288354029398871,0.011238898871535508,-0.029061029649942505,0.005603616413457857,0.003321109403429112,0.005833830316450239,-0.00613217255004983,-0.01671000386842625,-0.0022831098809792394,-0.001842924355904163,0.009748217684690808,0.005704377760190393,-0.007256762620349466,0.0013145550857229793,0.00827094562034203,0.017399265431604416,-0.0027510146382399014,0.00219753849284432,-0.0045613579836008,-0.010250822717760233,-0.004928868497168448,-0.0051337787381680045,-0.013959948068720696,0.006211200092640645,-0.010820274320873846,-0.0013770735042184512,-0.004475732906070284,0.008858255725834319,-0.009034520620059272,-0.00490196307899593,-0.011657211123762057,-0.01558945924337607,0.0023069984325800874,0.0037266133676663316,0.008920435766214041,0.002791890119720808,-0.00397175125093252,0.005921914927069505,-0.002921396305228363,0.003047110760416416,-0.0009769083840018844,0.007817378343996317,0.002127192129095512,0.0001925158349238565,-0.001025796131058243,0.003711778375977026,-0.002241115691828721,0.0016575916367913557,0.012461681776320788,0.0043091554043206415,-0.004122709800940427,-0.004924413001760275,-0.0023013537591021205,-0.004599773179547739,0.005169371216376284,-0.0031916278102182005,0.0011442153226468577,0.023330522794185793,0.01712029853529584,0.0067668058587702085,-0.017698500788708937,0.009022764307144993,-0.008658062743114314,0.010847748801841472,0.005161710779787665,0.009005485710082084,0.004387620705448736,-0.0025158824119775325,0.002705278186290183,-0.009872877682742587,-0.005249971543028309,-0.00046737509645256026,-0.005217042948002959,-0.0018220686770327177,0.013724340930787449,0.009187053993417127,-0.0007427365159484722,-0.005499278999407942,-0.007081790778317387,-0.018415703564175878,0.008297426550166076,0.006451671079606758,-0.015659971099962533,0.003424873948749685,0.008974501003008672,0.001714252169115582,-0.006591034123234696,0.02030081868425082,-0.0026174042002446996,-0.0013341982121795048,-0.0010445864703050312,0.001956251095217798,0.008767453102509482,-0.002803477559394807,-0.0029780046741212374,0.004811260529688166,0.0018873970723403133,-0.001347486629457606,0.0029351355505986554,0.00046773755896323266,-0.00759390577897312,0.012265739058684666,-0.0017403592775258048,0.002835928077207228,0.008954241595859003,0.0,-0.001261185776112228,0.006504496289865269,0.003944341301706622,0.005151899132052051,-0.009658588303895321,0.01660847300776913,-0.0006134490532514469,-0.0008401372404858165,-0.0016934977187288425,-0.0014675724726473938,-0.01724229001481481,-0.019675387002240807,-0.0028529348977075486,-0.01301329662454176,0.008661722974217412,0.003350272825855427,0.0036423423812408373,-0.03369384578647283,-0.016540828429091103,0.05160647280899244,-0.022007540813970827,-0.03259228119709823,-0.00421082438554965,0.02621492309667328,0.014649803445793363,0.026211373056634457,0.018671481327377393,0.0004059982467823353,-0.0011631111687391282,-0.010235590728581379,0.004066209157826517,0.010482106690195891,0.014747509557731409,-0.003972181803748587,-0.006379782245206744,-0.020026654223426643,0.0195416296515587,0.009147014581580404,-0.006994249770415628,0.0005143088811068175,0.008285653902441403,0.01128686620259689,0.007900419293854544,-0.01445300497625368,-0.010480666967351393,0.0008399490850692359,-0.003532622774085059,-0.011457241845981958,0.0,-0.02177319728738647,-0.00678765407112536,-0.020700927790593404,0.02758065204901694,-0.031228761370083014,-0.0046145425864678735,-0.0001787823219054907,0.00023996932243353086,0.004463894581562933,0.040006497774288,0.0012739663405403334,-0.01526475074659972,0.0010001952116569512,0.0014440435722335998,0.0012185959960007153,0.004200815966850957,-0.0002861323160132656,0.004503405252021864,0.009866738888857807,0.0001686983263478048,-0.005540131101466006,-0.029022046259081336,-0.009576345071041548,-0.016615797032061064,0.006313802897247367,0.0006091618914756403,-0.010296687184543352,0.019121445354884248,0.0160356472568548,0.0076180674569350515,0.0057260949301674025,0.030824368160962123,-0.00010794952686143944,0.005713671937841003,0.004332587080954298,0.012176484821746048,-0.004760954564816178,-0.004560410050222341,-0.0018219625466557865,0.01127592629501839,-0.005386793964301084,-0.004712216927372115,-0.0019699983070426974,-0.006497339749939712,0.01072836993746451,-0.0032898808139787405,0.0018577331092290983,0.0015978048297768943,-0.0011726520185377787,-0.0018712406590499775,0.011897662671005893,0.0009909638634058027,0.001242249920827554,0.0018058922075936401,-0.0035087376816447247,0.0027685591693740186,-0.0006273740359588054,0.004639408816253798,-0.008978976813743156,-0.003923112069846191,-0.006281871724098664,0.00456694854979478,0.00296633741789476,0.0008045804056351358,-0.00960536082408936,-0.00646831152354288,-0.006729219551175891,0.007838411423458425,-0.005793308209875558,0.007575760655195385,-0.006354316992916775,0.018113623825350977,-0.02082341096890561,0.0007554060361836257,0.013658869818979014,0.005683039005361934,-0.001889469927809806,-0.0032945197402760584,0.007883160487924812,0.0013074973626290287,-0.0031901321288798634,0.008919245707329715,-0.007221785059428054,0.011479028471945263,-0.0017744190074417965,0.004865467501416809,0.0028538250325365055,0.009075084162980751,-0.0020574766218537377,-0.02077961521820315,-0.010424076198396914,-5.260130704209942e-05,0.011831479095426811,0.03338789689340782,0.004626323628862838,0.0051310794495940115,-0.010614160459489597,0.005806921419814426,-0.0031069736080717725,0.0008194855441634452,-0.0021043694652407297,-0.0019528174553085087,0.0048634256741508786,0.007387086534658138,0.019210833242851777,-0.012178392565858065,-0.008151257528561384,0.004427349317251306,0.003905764010487367,-0.0020334715920831137,0.0036314758774751432,0.0031455997073170927,0.012772957701276955,0.007941501468422096,0.00493245540238485,-0.0002189419247753399,-0.009301213780895878,-0.013932033200946936,-0.0024822444896779317,-0.01192872970310166,0.026435303853260983,-0.017354284251680063,0.012846616516469567,-0.008496697740312698,-0.01940832698113537,0.002064134890121583,-0.0005951650976405709,-0.0009539906319142588,-0.014232495968334646,0.01814444310054064,0.011042346114981338,-0.002627892561473555,0.005035951607216926,0.004217315684468037,-0.00303158095302436,0.008893225698201945,0.008742391987946796,-0.012163078039718389,-0.016230376967885096,0.0069958468209008196,0.014339531256981619,-0.04119909957068746,-0.000326397298837211,0.0076379484421083,-0.01733147010226066,0.014600791342537889,-0.005005762990989648,-0.008481641687468233,0.005715999804992045,0.0039051935715845865,0.03146918712648894,-0.03431993809825018,0.009554123057034847,0.001851037817269141,-0.0322212090222358,0.010130887310767722,0.009088031074773184,0.014367859457387944,-0.009927460043426262,-0.013353603135000558,0.009120357495290499,0.01913885955156891,-0.007121162934466074,-0.005268056765630913,-0.024570770148292898,0.0031260945781710348,-0.03730398863918394,0.015903464452843075,0.015780338337938904,-0.02203036674736092,-0.007823309497304365,-0.016549686264800467,-0.01526400737148137,0.0021784657090835324,0.01579214879532831,0.023542378063869496,-0.017172783643514933,-0.009529937972358127,0.0019497438838356196,-0.02382393469853783,0.017086577954266158,-0.02924355904834064,0.027497285444931574,-0.017808802985709082,-0.007658286577807427,0.0026944220365532345,-0.02104839914845691,-0.009168493805467914,0.004163544503036132,-0.03126689048719511,-0.022508229558826365,-0.03986356319826889,-0.008949765375935836,0.05809074071592546,0.001987228246507655,-0.008096205189127126,-0.00499569936098565,0.01937338047122772,-0.01251016278885686,0.02548036216295735,-0.005191693550430809,0.007925201822307049,0.013263519018450243,0.008488480866455372,-0.003866778093343015,-0.005650711969639843,0.01846167648290331,0.012077288441939338,0.01070773099311717,-0.004326760758291304,-0.02008398231481001,-0.0014931397162554205,-0.009191444868508647,0.014557777529717875,0.0032683535237199024,-0.01009886922819625,0.012176710575255267,0.001984675605759545,-0.0026388549972553577,0.022678561839548195,0.007607183359487735,-0.0023502455946404766,-0.008504690806256487,0.008367745528707893,-0.009516110323502414,0.004633535803471034,-0.007085000459955193,0.006402161637907966,-0.004858509486890039,0.007162935534950954,0.004894808065003531,-0.004316669433173992,0.008068535296598345,0.00040180295929292953,0.0035627844948153964,0.009538042859421836,-0.00673449705374729,0.0039513433881936955,0.0009103013555731287,-0.0023330801870153905,-0.0008590962207444264,-0.00791062898516115,0.015092185508061462,0.019244863870381934,0.005042839385672959,-0.002967324279548933,-0.0009248330433324625,0.006846882340304283,0.011877520069144332,-0.009709889031030983,0.010310238171439945,0.026331619514912585,-0.02220642140545337,-0.014569562197451535,-0.025738032795124433,-0.0014845386236883584,-0.0012179720766090085,0.0006319191193129292,-0.0020893963482047084,0.015216766464899223,0.010808165277548909,0.00460976623070275,0.0027957982680466564,0.01856205768452579,-0.00410188814440815,0.009717093741975713,-0.009504869660101,-0.0016580094618046104,0.003267863949675931,-0.0010534309636156536,0.01783150836489611,0.0036365733768715103,0.00834645922351207,0.014809346121639866,-0.0009649568739726888,-0.007522313743378639,-0.0029325086958698066,0.0010269026925628921,-0.011839731176277901,0.0030447186970832263,-0.0032936494009780937,0.0040696659026608906,0.02030257274798286,-0.014777409544759923,0.004940721661968794,0.0015955693857443443,-0.0012164497127638008,-0.010658084721077987,0.011997904106257007,0.024657225565169583,0.0008947507978063207,0.011012839017014997,-0.002345861438865615,0.007423006789649467,-0.010233079010597113,-0.0007789428259741271,-0.006849127388813603,-0.003863941266573079,0.005426846024049858,0.001964947178277221,-0.006604000051829484,-0.013184501627835576,0.023657726796363132,-0.009487043135061324,0.011621088545848313,0.019328374778870838,0.0040063753148156245,-0.0002566430685821963,0.0012366956465732493,-0.002828871963437507,0.006193271844955106,0.00511909652413145,0.012167419546543545,-0.009105823773803756,-0.004551884402734352,-0.00010063017448391776,0.00020149348080744645,-0.014517947131134523,0.010212120551402304,-0.0027497344758491415,-0.003832553982061615,-0.00800555329247521,0.006532373738314945,0.00554346572051978,0.004318126441153591,-0.003941792308037595,0.010188923089270219,0.006813444042601979,-0.007702588657779064,0.004189808241367388,0.005472822688250112,-0.000439983085131157,-0.003436414439683233,0.008104343763447375,-0.015671984551206997,0.01737823259065463,0.001821182488716655,0.0048037754326597515,-0.008992367107166999,0.0012523953511194286,0.0058353155665340495,9.581967139871139e-05,-0.01574104569175727,-0.025905369240291076,-0.007373953547867629,-0.023766274018093725,0.003508698754531192,0.018405841707071602,0.01600507772265347,-0.0015411648977989856,0.004298935038697493,0.03878627998302697,-0.0020201709632621245,-0.008489691508446917,0.010808816597281279,-0.0012826997168784438,-0.002468922845996424,-0.0016446499466384878,-0.0034300313757520406,-0.03295851699684205,0.0030556826176493246,-0.017960761002761227,0.006981903023289604,0.0024430301894566853,-0.006779678094899655,-0.0035425545791514246,0.0038316204176815916,0.006019576034909324,-0.003697594016202288,-0.0031234643585662525,0.01319229627695595,0.02499785543182842,-0.007635870525802613,-0.005698021114637797,0.009917126363367057,0.0033585572723198176,0.007705721416860545,-0.004740681113988288,-0.016624960572247716,-0.0010510007524957565,-0.015272372560290126,0.011283598115573668,-0.0005001278173950574,-0.007829546367601914,0.013802036968825426,-0.0021349960625864917,-0.018551687226374014,0.01088235963573192,0.006053239009849332,0.003485293638763487,-0.006308107736981761,0.0,0.009431988678040959,0.013897443130592713,0.00412091941309356,-0.0045366597500597905,0.004275886366264636,0.0008078850849875252,0.0077283073579659245,0.012509797440022119,-0.004988358042595564,0.004450990595030291,-0.003810747231817402,0.013966813925196497,0.006566401738794525,-0.02307829235359904,-0.006147308542439056,0.00612900714448994,0.024854904723706106,0.0006604643798873155,0.0003112415559893833,0.0018287635285956227,0.0026632297199773447,0.005589560875498556,0.01498596504311056,0.0015663645859316233,0.012709441621352013,-0.004217355823114666,0.007857463666829823,0.004879042613446849,-0.006027781197658122,-0.008889306562556598,-0.0063914717742799,-0.003089414765859111,0.013835571705225647,-0.009976905758500187,0.008473710626216047,0.0024351192666394184,-0.011704348259890196,0.00440364828959261,0.0025630086648895656,0.006762698550228485,0.012003267377245663,-0.011472920656756536,-0.00044684261326377595,0.007264910205588393,0.013649024081543892,0.013501613931092393,0.010271919598208612,0.0030000962586100854,-0.00021445316216794907,0.0018586973605412282,-0.009934771043239365,0.012293571397158587,-0.0014764254441050895,0.01771311511136009,-0.0045445487670763285,0.007091487695990217,0.01274907191205088,0.013778577977405781,0.0009418372845306777,0.020250289465300497,-0.004847582041208831,0.020088953139066668
